"BLUE","GREEN","NDMI","NIR","RED","SWIR1","SWIR2","dNDMI","elev","lab","split","yr","lon","lat"
0.0592038,0.0925668,0.2206426,0.3826981,0.0869832,0.2443456,0.1335431,-0.0163864,541,0,0,2011,-116.5686701,49.1435503
0.0164613,0.0386203,0.4991027,0.1809813,0.0273329,0.0604715,0.0260672,0.0226381,1386,0,0,2011,-116.6894037,49.1263027
0.0401216,0.0680493,0.314727,0.3700555,0.0570668,0.1928834,0.0960419,0.1469308,534,0,1,2011,-116.5794499,49.0947718
0.01803,0.0264135,0.4356594,0.1455261,0.020931,0.0572046,0.0215958,-0.0449397,1906,0,1,2011,-116.7581248,49.2257462
0.0496037,0.0894375,0.3293683,0.3573425,0.0847075,0.18027,0.0928063,0.0319095,530,0,1,2011,-116.6042434,49.1855915
0.05464,0.1023379,0.2008336,0.3466876,0.0831762,0.2307239,0.1219969,0.2433856,531,0,0,2011,-116.5678616,49.1643014
0.032093,0.0596916,0.337328,0.3136532,0.0487931,0.1554213,0.0713804,0.0574437,535,0,0,2011,-116.6093638,49.1068991
0.0221258,0.0387705,0.3654419,0.2147578,0.0285175,0.0998038,0.0452623,0.0087425,664,0,0,2011,-116.5708261,49.1909814
0.0320216,0.0496024,0.2339502,0.1696924,0.0460792,0.1053469,0.0559938,0.0669539,532,0,0,2011,-116.6190656,49.1505572
0.0104757,0.036914,0.3306625,0.1963612,0.0260628,0.0987718,0.0400412,0.0003736,1833,0,1,2011,-116.7715995,49.112289
0.0168675,0.0287837,0.3299477,0.1482409,0.0234208,0.0746865,0.0339896,0.0289101,1649,0,0,2011,-116.7470755,49.2392209
0.0220187,0.038947,0.4397812,0.2450604,0.0273064,0.095353,0.042186,0.0431136,681,0,0,2011,-116.6368522,49.1023177
0.0176973,0.036482,0.3076126,0.1807402,0.0301824,0.0957028,0.0440866,-0.1104569,1606,0,0,2011,-116.7185091,49.1971798
0.0234007,0.0368698,0.4945864,0.0703126,0.0294592,0.0237771,0.0134116,-0.0883799,532,0,0,2011,-116.6244555,49.1621455
0.0184173,0.0370882,0.3169593,0.2180031,0.0267218,0.1130673,0.0541456,-0.0055372,1321,0,1,2011,-116.5856483,49.2292496
0.0165151,0.029578,0.3245962,0.1522849,0.0216045,0.0776492,0.0360024,-0.0928799,1506,0,0,2011,-116.722282,49.1535216
0.02117,0.0433639,0.3580317,0.2184565,0.0305373,0.1032687,0.0523409,0.0662661,1264,0,0,2011,-116.6567948,49.1109415
0.0204416,0.0452394,0.1777086,0.1883984,0.0374348,0.1315422,0.077081,0.0745074,1917,0,1,2011,-116.774025,49.1190263
0.0306157,0.0512441,0.1315124,0.1785423,0.043259,0.1370394,0.0863616,0.0062376,1156,0,1,2011,-116.722282,49.1462453
0.0213219,0.0434167,0.2759607,0.2262765,0.0341383,0.1283998,0.067817,0.0582504,853,0,1,2011,-116.647093,49.0998922
0.0274806,0.0460441,0.2351196,0.2269511,0.0382056,0.1405454,0.0667484,0.0367658,619,0,0,2011,-116.6368522,49.1195653
0.0229583,0.0389357,0.0410492,0.1465985,0.0340078,0.1350376,0.0737151,-0.0461411,1118,0,0,2011,-116.7567773,49.1535216
0.0257996,0.0487292,0.2254232,0.1962174,0.0433779,0.1240269,0.0726241,0.0805855,1709,0,1,2011,-116.7513874,49.1063601
0.0244951,0.0367098,0.4273981,0.1924348,0.0256045,0.0771954,0.0315404,-0.0149054,585,0,1,2011,-116.6783544,49.2184698
0.014225,0.01945,0.4821712,0.016315,0.01494,0.0057,0.001905,-0.2361732,531,0,0,2011,-116.6441286,49.2402989
0.0223751,0.0320987,0.4670784,0.2089369,0.0259128,0.0758971,0.0332225,0.0097808,693,0,0,2011,-116.5719041,49.1923289
0.0492607,0.0771162,0.2757422,0.3318523,0.0659372,0.1883975,0.0988333,0.1079514,639,0,0,2011,-116.6344268,49.1087855
0.0175537,0.0346419,0.5094007,0.2355567,0.0262486,0.0765628,0.0307051,-0.0035456,1361,0,0,2011,-116.7096158,49.0974668
0.0226787,0.0403785,0.4848762,0.2519206,0.0272869,0.0873947,0.0337295,-0.0084248,564,0,0,2011,-116.6209521,49.1007007
0.0278237,0.0492984,0.3477825,0.1627491,0.0438225,0.0787574,0.0375736,0.0684116,534,0,0,2011,-116.623108,49.1330401
0.0316123,0.0542385,0.1085495,0.1852112,0.0498423,0.1489394,0.0746137,-0.3369123,530,0,0,2011,-116.6702696,49.2367955
0.0776664,0.1235821,0.0762301,0.3162572,0.1220788,0.2714558,0.199953,0.1266524,535,0,1,2011,-116.5705566,49.1419334
0.0169064,0.0339899,0.1653732,0.1582546,0.0283608,0.1133401,0.0616391,0.0372178,1364,0,1,2011,-116.7672876,49.2397599
0.025366,0.0363052,0.4608846,0.2810173,0.0255811,0.1037048,0.043038,0.0501985,546,0,0,2011,-116.6411642,49.1435503
0.0380713,0.0790946,0.3075258,0.3031724,0.0596136,0.1605621,0.0752429,0.0277081,531,0,0,2011,-116.6274199,49.2036476
0.0250799,0.0457218,0.2431326,0.2499078,0.0324694,0.1521536,0.0772283,0.1526649,1638,0,0,2011,-116.576755,49.2402989
0.0462722,0.0720865,0.0817865,0.2575598,0.0783648,0.2186152,0.1382982,-0.14135,534,0,0,2011,-116.5923856,49.1548691
0.0537466,0.083464,0.2126876,0.3328442,0.083365,0.2160922,0.1170528,0.0612021,531,0,0,2011,-116.5983145,49.2041866
0.0170535,0.0321359,0.2207877,0.1570803,0.0280817,0.1002622,0.0491229,-0.0589513,1308,0,0,2011,-116.7182396,49.2419159
0.0492107,0.1079107,0.5073369,0.4376265,0.0900201,0.1430353,0.0621325,0.4490106,531,0,0,2011,-116.5940026,49.2039171
0.0208133,0.03524,0.3584048,0.1723502,0.0240221,0.0814036,0.0356281,-0.1003861,1272,0,0,2011,-116.6918291,49.1276502
0.0137323,0.0315767,0.3741695,0.1632722,0.0258485,0.0743582,0.0366005,-0.0364673,1527,0,0,2011,-116.6646102,49.1160619
0.0166941,0.0320013,0.4317457,0.1691705,0.0226322,0.0671431,0.0291376,0.0977836,1424,0,1,2011,-116.6923681,49.160798
0.0168216,0.0278961,0.3510078,0.1355892,0.0179706,0.0651338,0.0315576,0.1002272,1824,0,0,2011,-116.7476145,49.1979882
0.0488784,0.0727238,-0.0533599,0.2098073,0.0786165,0.23346,0.1488462,-0.4474668,1705,0,0,2011,-116.6899427,49.1826271
0.0366971,0.0608175,0.1592637,0.2253895,0.0613013,0.1634599,0.0814698,-0.0895355,533,0,0,2011,-116.6209521,49.2090375
0.0141399,0.0304561,0.4354481,0.1841426,0.0223981,0.072422,0.0273165,0.007601,1230,0,0,2011,-116.6670356,49.1748117
0.0210744,0.0377984,0.3379677,0.1863848,0.0303506,0.092224,0.0493866,-0.0447017,1715,0,0,2011,-116.6813189,49.0912684
0.037302,0.063402,0.1929074,0.2858841,0.0575458,0.1934223,0.1139218,0.1389499,1670,0,0,2011,-116.698297,49.1691523
0.0274151,0.0494381,0.3331305,0.301188,0.0390286,0.1506627,0.0651197,0.0915477,662,0,1,2011,-116.5775634,49.1969103
0.0265869,0.040353,0.1228937,0.1713642,0.0406178,0.1338547,0.0724218,-0.3592731,1315,0,1,2011,-116.7123107,49.2146969
0.0511454,0.0818134,-0.0185721,0.2812866,0.0981484,0.2919325,0.1584314,-0.0739447,531,0,1,2011,-116.5861873,49.1694218
0.0323608,0.056432,0.1823811,0.1945456,0.052401,0.1345286,0.0698878,-0.1188439,533,0,0,2011,-116.6333488,49.1238772
0.0214532,0.0370498,0.319874,0.1799465,0.0314092,0.0927258,0.0486325,-0.0914977,1134,0,0,2011,-116.676468,49.1923289
0.0162146,0.0326763,0.4111613,0.1983228,0.0233832,0.0827546,0.037141,0.02713,1248,0,0,2011,-116.5689396,49.2128105
0.0151713,0.0313228,0.1022165,0.1634243,0.0259188,0.1331133,0.0698149,0.04446,1991,0,1,2011,-116.7187786,49.1715778
0.0367268,0.0521056,0.3306994,0.2761368,0.0567568,0.1388883,0.0765359,0.1339214,1553,0,0,2011,-116.775103,49.1009702
0.0259923,0.0537057,0.2755766,0.2921318,0.0367628,0.165907,0.0742032,0.1620033,1681,0,0,2011,-116.7344093,49.210924
0.023289,0.0414209,0.3833475,0.2432487,0.0299372,0.1084326,0.0507988,0.0883915,1073,0,0,2011,-116.649788,49.1166009
0.0240914,0.0456394,0.3612864,0.2373947,0.0354361,0.1113852,0.0564989,0.0771181,867,0,0,2011,-116.6500575,49.1675354
0.0229514,0.0347154,0.3439751,0.1759164,0.0260822,0.0858688,0.0376464,-0.0584314,771,0,0,2011,-116.6813189,49.1451673
0.0497375,0.0818462,-0.069604,0.2865331,0.0824037,0.3294048,0.1873478,-0.2539649,534,0,0,2011,-116.5759465,49.1381605
0.0285344,0.0546755,0.2399957,0.2902213,0.0458801,0.1778792,0.0782648,-0.0690949,697,0,0,2011,-116.6392777,49.1157924
0.015943,0.0280311,0.2532334,0.1660679,0.0244353,0.0989552,0.0467788,0.0375294,1445,0,1,2011,-116.7212041,49.2397599
0.0557825,0.0960741,0.1973711,0.3711062,0.1070606,0.2487621,0.1383312,0.0955964,531,0,1,2011,-116.6020874,49.2023002
0.0249217,0.0430732,0.2782387,0.2000238,0.0299591,0.112944,0.0495967,-0.0323132,782,0,0,2011,-116.6875172,49.1443588
0.041088,0.0740596,0.1629108,0.3504393,0.0701863,0.2522541,0.1211167,0.0257151,533,0,1,2011,-116.572982,49.1047431
0.0152912,0.0330546,0.3551952,0.2024859,0.0210179,0.0963432,0.0426934,0.000712,1673,0,1,2011,-116.7680961,49.1772372
0.0239402,0.0457145,0.4734076,0.2438238,0.033234,0.087142,0.0361272,0.0306637,1263,0,0,2011,-116.6780849,49.1298061
0.0130098,0.022362,0.4181749,0.2014366,0.0149655,0.082642,0.0345323,-0.0033411,1449,1,1,2012,-116.7271329,49.1039346
0.0153729,0.024507,0.2370868,0.1775624,0.0173768,0.109503,0.0565875,-0.084759,1506,1,1,2012,-116.7284804,49.1044736
0.0152624,0.023505,0.3011223,0.1695839,0.0179096,0.0910894,0.0434384,-0.1192545,1518,1,0,2012,-116.7276719,49.1050126
0.0137517,0.0234683,0.2772276,0.183172,0.0170454,0.1036555,0.0499778,-0.0689516,1517,1,0,2012,-116.7284804,49.1047431
0.0136364,0.025128,0.3132184,0.1897449,0.0185711,0.099232,0.0474929,-0.0509501,1504,1,0,2012,-116.7276719,49.1044736
0.0136392,0.0232616,0.3579134,0.1798657,0.0184148,0.0850492,0.0405749,-0.0251642,1475,1,1,2012,-116.7265939,49.1044736
0.0167779,0.0254134,0.2475531,0.1750434,0.0202257,0.1055753,0.0558375,-0.0920673,1532,1,0,2012,-116.7295584,49.1044736
0.0150083,0.0220701,0.3682586,0.1593491,0.0179727,0.0735734,0.0320538,-0.0116168,1405,1,0,2012,-116.7373737,49.1039346
0.0133223,0.0233594,0.3912551,0.168532,0.0186325,0.0737413,0.034339,-0.0250932,1416,1,0,2012,-116.7373737,49.1042041
0.0156883,0.0224298,0.5321484,0.2028117,0.0165438,0.0619299,0.0214937,-0.0175791,1394,1,0,2012,-116.7416856,49.1036651
0.0144718,0.0197674,0.3486383,0.149186,0.0160502,0.0720535,0.0353371,-0.0811737,1427,1,0,2012,-116.7376432,49.1042041
0.0171073,0.0276357,0.3153562,0.1810754,0.0180967,0.0942499,0.0461195,-0.0513565,1391,1,0,2012,-116.7298279,49.1012397
0.0143992,0.0222537,0.29848,0.1683994,0.0167708,0.0909799,0.0441221,-0.0602431,1428,1,0,2012,-116.7279414,49.1025872
0.0145847,0.0252509,0.2312188,0.1422644,0.0226429,0.0888308,0.0479606,-0.0811905,1338,1,1,2012,-116.7303669,49.1001617
0.0121317,0.0225165,0.2783642,0.1558667,0.0178486,0.0879866,0.0454294,-0.1430798,1402,1,0,2012,-116.7298279,49.1015092
0.0144914,0.0254224,0.2462533,0.1449816,0.0216204,0.0876864,0.0449009,-0.0349665,1319,1,0,2012,-116.7298279,49.0993532
0.0148494,0.026082,0.2723473,0.1827268,0.0206635,0.1045011,0.050048,-0.079457,1490,1,0,2012,-116.7279414,49.1042041
0.0154515,0.0250755,0.2107746,0.1421928,0.0232642,0.0926862,0.0482055,-0.1490789,1370,1,0,2012,-116.7300974,49.1004312
0.0151065,0.0244563,0.22285,0.1454396,0.0204534,0.0924303,0.0498365,-0.1034069,1283,1,1,2012,-116.7300974,49.0990837
0.0119032,0.0237388,0.3667555,0.1515473,0.0161694,0.0702148,0.0326399,0.0066059,1373,1,0,2012,-116.7373737,49.1033957
0.0175274,0.0238698,0.2683991,0.150203,0.0237807,0.0866357,0.044132,-0.1194305,1372,1,0,2012,-116.7298279,49.1004312
0.0119197,0.0199126,0.4286613,0.1780306,0.0143379,0.0711966,0.0331088,-0.0176912,1437,1,1,2012,-116.7271329,49.1036651
0.0150381,0.0251369,0.3032018,0.1800321,0.0174607,0.0962599,0.0467069,-0.0371216,1477,1,0,2012,-116.7276719,49.1039346
0.0171339,0.0241741,0.2648834,0.182258,0.020922,0.1059235,0.0537021,-0.1389764,1452,1,1,2012,-116.7298279,49.1025872
0.0146826,0.0233411,0.4260505,0.1706772,0.0157268,0.0686933,0.0313221,-0.0354502,1415,1,0,2012,-116.7424941,49.1042041
0.0157357,0.0247653,0.3541797,0.166644,0.0170441,0.079474,0.0378389,-0.0983279,1429,1,0,2012,-116.7303669,49.1017787
0.0147513,0.0268932,0.279974,0.2004965,0.0224836,0.1127856,0.0580699,-0.0457164,1496,1,0,2012,-116.7295584,49.1036651
0.0147509,0.0220727,0.2110997,0.1309683,0.0209131,0.0853116,0.048831,-0.2317587,1450,1,0,2012,-116.7384517,49.1044736
0.0166717,0.0241589,0.374871,0.160105,0.0169048,0.0727969,0.0344569,-0.0525067,1337,1,0,2012,-116.7290194,49.0998922
0.0132664,0.0230386,0.2516657,0.1388415,0.0213291,0.0830092,0.0391341,-0.1306448,1348,1,0,2012,-116.7298279,49.1001617
0.0147665,0.023019,0.4952415,0.2122086,0.0159605,0.0716367,0.0282854,0.0180766,1386,1,1,2012,-116.7411467,49.1036651
0.0172098,0.0277127,0.2469326,0.1719526,0.0227519,0.1038484,0.0565017,0.0298647,1399,1,0,2012,-116.7408772,49.1039346
0.0119264,0.0230655,0.4212206,0.1764013,0.0152023,0.0718379,0.0318114,-0.0135337,1379,1,0,2012,-116.7279414,49.1015092
0.0114484,0.0226736,0.3718316,0.1464649,0.0154198,0.067067,0.0311766,0.0040117,1363,1,1,2012,-116.7371042,49.1033957
0.0154912,0.0218944,0.5494682,0.2267691,0.0135304,0.0659366,0.0212951,0.0249224,1386,1,1,2012,-116.7411467,49.1033957
0.0129381,0.0204783,0.3932955,0.1732336,0.015189,0.0754338,0.033737,-0.0384768,1465,1,0,2012,-116.7276719,49.1033957
0.009149,0.0183594,0.3590936,0.1354563,0.0155302,0.063877,0.0299384,-0.0690879,1476,1,0,2012,-116.7379127,49.1050126
0.0157391,0.0247128,0.3524207,0.1662891,0.0170333,0.0796242,0.0379104,-0.0999778,1416,1,0,2012,-116.7300974,49.1017787
0.0130736,0.0212389,0.3678399,0.1582144,0.0176271,0.0731203,0.0352298,-0.0461034,1436,1,0,2012,-116.7411467,49.1044736
0.015423,0.0234886,0.2925716,0.1501662,0.0200452,0.0821864,0.0376575,-0.1307389,1470,1,0,2012,-116.7416856,49.1047431
0.0125974,0.0251049,0.2120552,0.1479012,0.0221218,0.0961491,0.0485169,0.0101657,1378,1,0,2012,-116.7387212,49.1033957
0.0152623,0.0249547,0.2814768,0.1800481,0.0190766,0.1009528,0.0498697,-0.0872401,1483,1,0,2012,-116.7287499,49.1036651
0.0141591,0.021292,0.2303352,0.1392755,0.018761,0.087127,0.0444582,-0.2018751,1473,1,0,2012,-116.7414161,49.1047431
0.0144615,0.0226577,0.4202068,0.1665863,0.013749,0.0680081,0.0277865,-0.0150583,1397,1,0,2012,-116.7276719,49.1017787
0.0162551,0.0247563,0.2654625,0.1729895,0.0202739,0.1004117,0.0502621,-0.0559028,1487,1,0,2012,-116.7284804,49.1039346
0.0160693,0.0222635,0.2707132,0.1407533,0.020349,0.0807811,0.0408118,-0.0585794,1417,1,0,2012,-116.7387212,49.1039346
0.013942,0.0225916,0.3164199,0.1586873,0.0174286,0.0824019,0.0388497,-0.0511535,1357,1,0,2012,-116.7362958,49.1036651
0.0174049,0.0301036,0.1490875,0.147184,0.0271802,0.1089914,0.0595679,-0.1070291,1307,1,1,2012,-116.7300974,49.0993532
0.0164043,0.0248861,0.2649138,0.1577191,0.0170628,0.0916562,0.0451116,-0.1139042,1415,1,1,2012,-116.7290194,49.1017787
0.0136642,0.0235353,0.3031404,0.1630542,0.0177654,0.0871939,0.0428306,-0.0854412,1441,1,1,2012,-116.7303669,49.1023177
0.0184777,0.0254578,0.1654541,0.1488297,0.0255561,0.1065724,0.058611,-0.069745,1398,1,0,2012,-116.7387212,49.1036651
0.0111071,0.0258279,0.4621104,0.2055518,0.0174642,0.0756196,0.0316573,0.0570204,1421,1,1,2012,-116.725516,49.1039346
0.0153729,0.024507,0.2370868,0.1775624,0.0173768,0.109503,0.0565875,-0.084759,1517,1,0,2012,-116.7284804,49.1044736
0.012921,0.0241554,0.3473925,0.1810061,0.0187848,0.08767,0.0423678,-0.0102753,1413,1,1,2012,-116.7265939,49.1031262
0.0149606,0.0236199,0.5211875,0.2181932,0.0131728,0.068679,0.0253495,0.0383093,1417,1,0,2012,-116.726055,49.1036651
0.0140827,0.0218517,0.4894937,0.1931093,0.0142873,0.0661859,0.0278512,0.0245165,1433,1,0,2012,-116.7263245,49.1039346
0.0142246,0.025302,0.2187202,0.1915304,0.0196909,0.1227836,0.0663392,-0.1246818,1496,1,0,2012,-116.7295584,49.1033957
0.0124036,0.019869,0.3910974,0.1508132,0.0137018,0.066013,0.0283924,-0.0308418,1434,1,0,2012,-116.7371042,49.1047431
0.0150394,0.0255235,0.2629322,0.1575518,0.0213109,0.0919498,0.0478802,0.0481216,1427,1,0,2012,-116.7365652,49.1047431
0.0130462,0.0222816,0.2574372,0.160433,0.0167971,0.0947416,0.0491249,-0.1231541,1473,1,0,2012,-116.7290194,49.1031262
0.0169411,0.0234379,0.2159797,0.1479393,0.0211276,0.095386,0.0486918,-0.1599036,1538,1,1,2012,-116.7300974,49.1044736
0.0138764,0.0245608,0.2170635,0.1501408,0.0211584,0.0965855,0.0459641,-0.1340261,1509,1,1,2012,-116.7303669,49.1036651
0.0131489,0.0224827,0.224617,0.1619235,0.0196917,0.1025241,0.0537301,-0.1708452,1478,1,1,2012,-116.7298279,49.1031262
0.0160137,0.0229395,0.1517413,0.1386828,0.0214743,0.10214,0.0509861,-0.1053608,1325,1,1,2012,-116.7300974,49.0996227
0.0158476,0.0224536,0.2773681,0.1554691,0.0199827,0.0879519,0.0485229,-0.1580132,1473,1,0,2012,-116.7414161,49.1050126
0.0125912,0.0200375,0.2771011,0.1675525,0.0201391,0.0948426,0.0462457,-0.0792299,1429,1,0,2012,-116.7274024,49.1028567
0.0152168,0.0241092,0.2910795,0.1709519,0.0180697,0.0938682,0.0463211,-0.0762541,1391,1,0,2012,-116.7290194,49.1009702
0.0133714,0.0217504,0.3424636,0.162636,0.0174587,0.0796588,0.0389081,-0.0826738,1427,1,0,2012,-116.7298279,49.1017787
0.0173761,0.0245233,0.2749002,0.1594236,0.0230525,0.0906722,0.0449759,-0.049431,1403,1,1,2012,-116.7403382,49.1039346
0.0151807,0.0225743,0.4976439,0.196905,0.0168213,0.066048,0.0281943,-0.0053523,1430,1,0,2012,-116.7265939,49.1036651
0.0134009,0.0251623,0.2128173,0.17744,0.0216582,0.1151679,0.0589112,-0.1259168,1502,1,0,2012,-116.7298279,49.1033957
0.0120832,0.0215693,0.33863,0.1539717,0.016512,0.076072,0.0354975,0.0029795,1405,1,0,2012,-116.7362958,49.1044736
0.014959,0.0238104,0.2367447,0.1490682,0.0204604,0.0919973,0.049939,-0.1734557,1479,1,0,2012,-116.7408772,49.1047431
0.0141543,0.021997,0.4882018,0.1942663,0.0143636,0.0668089,0.0280446,0.0246041,1427,1,1,2012,-116.726055,49.1039346
0.0164652,0.0244677,0.2767251,0.1829692,0.0196957,0.1036535,0.049598,-0.0757365,1517,1,0,2012,-116.7295584,49.1042041
0.0159408,0.0222546,0.2664633,0.1340858,0.0202471,0.0776626,0.0421895,-0.1434553,1436,1,0,2012,-116.7387212,49.1042041
0.015767,0.0263665,0.3308735,0.1777849,0.0181706,0.0893854,0.044542,-0.0459087,1391,1,0,2012,-116.7298279,49.1009702
0.0141413,0.0206803,0.3731536,0.15083,0.0168409,0.0688541,0.0299978,-0.0162325,1394,1,0,2012,-116.7371042,49.1039346
0.0137517,0.0234683,0.2772276,0.183172,0.0170454,0.1036555,0.0499778,-0.0689516,1526,1,0,2012,-116.7287499,49.1047431
0.0151242,0.0232577,0.4509788,0.1715631,0.0151711,0.064916,0.0300875,0.0092715,1461,1,1,2012,-116.726055,49.1047431
0.0149065,0.0223796,0.2256102,0.1452848,0.0196289,0.0917968,0.0468238,-0.199117,1476,1,1,2012,-116.7411467,49.1047431
0.0141273,0.0207568,0.3113017,0.1581675,0.0161931,0.0830699,0.0385102,-0.1161594,1401,1,1,2012,-116.7300974,49.1015092
0.0174932,0.0257838,0.277563,0.1612069,0.0216309,0.0911594,0.0463097,-0.098258,1348,1,0,2012,-116.7311754,49.1004312
0.012213,0.0218826,0.3374049,0.1557763,0.0167518,0.0771768,0.0360494,0.0049968,1414,1,0,2012,-116.7365652,49.1044736
0.0174932,0.0257838,0.277563,0.1612069,0.0216309,0.0911594,0.0463097,-0.098258,1341,1,0,2012,-116.7311754,49.1004312
0.0132576,0.0224287,0.4018612,0.1724244,0.0158261,0.0735691,0.035081,-0.0090794,1435,1,1,2012,-116.725516,49.1042041
0.0150248,0.0242044,0.2754771,0.1561879,0.0192528,0.0887211,0.0457362,-0.1181603,1412,1,0,2012,-116.7309059,49.1017787
0.0141976,0.0197093,0.3693902,0.1592151,0.0180878,0.0733192,0.0370426,-0.0472827,1440,1,1,2012,-116.7287499,49.1025872
0.0155744,0.0243929,0.3057248,0.1801402,0.0191851,0.0957835,0.0482342,-0.097047,1391,1,1,2012,-116.7300974,49.1009702
0.0154415,0.0237568,0.2488985,0.1364284,0.0198202,0.0820495,0.0418674,-0.0691619,1345,1,0,2012,-116.7300974,49.0998922
0.0155988,0.0262463,0.2285682,0.1653942,0.0205828,0.1038529,0.0545562,-0.1367235,1538,1,0,2012,-116.7298279,49.1044736
0.0118627,0.0207191,0.3446633,0.1591948,0.0150279,0.0775854,0.0377002,-0.0572072,1447,1,0,2012,-116.7274024,49.1031262
0.0157555,0.0254851,0.2268179,0.1629774,0.0212573,0.1027139,0.0494242,-0.1367887,1480,1,0,2012,-116.7303669,49.1031262
0.0156585,0.0276169,0.2069243,0.1561685,0.0231379,0.102619,0.0541577,-0.0793153,1292,1,1,2012,-116.7309059,49.0993532
0.0144378,0.0222343,0.4560741,0.1658008,0.0144835,0.061936,0.0287299,0.0067012,1466,1,0,2012,-116.7263245,49.1047431
0.0163998,0.0257824,0.3720222,0.1867196,0.0192618,0.085462,0.0407293,0.0183897,1395,1,0,2012,-116.7414161,49.1039346
0.0136804,0.021828,0.3382944,0.1585804,0.0190386,0.0784084,0.0393252,-0.0552566,1416,1,1,2012,-116.7295584,49.1017787
0.0133714,0.0217504,0.3424636,0.162636,0.0174587,0.0796588,0.0389081,-0.0826738,1416,1,0,2012,-116.7298279,49.1017787
0.0133787,0.0260645,0.2388825,0.1704687,0.0205917,0.1047288,0.0550256,-0.0684389,1402,1,0,2012,-116.7271329,49.1025872
0.0148213,0.0216624,0.3090857,0.1409585,0.0188022,0.0743956,0.0383436,-0.1123268,1383,1,0,2012,-116.7379127,49.1033957
0.0158089,0.0256713,0.2169119,0.1515586,0.021499,0.0975286,0.0525855,-0.101749,1277,1,0,2012,-116.7303669,49.0990837
0.0181526,0.025266,0.2037318,0.1437839,0.0220742,0.095113,0.0511479,-0.1243213,1307,1,0,2012,-116.7309059,49.0996227
0.0186756,0.0234942,0.2906212,0.1431046,0.0198587,0.0786562,0.0402932,-0.1137543,1344,1,1,2012,-116.7295584,49.1001617
0.0182158,0.0275206,0.2247033,0.1705959,0.0225861,0.1079955,0.0575626,-0.1858721,1453,1,0,2012,-116.7295584,49.1025872
0.0184113,0.0286083,0.2346577,0.1658019,0.0233463,0.1027776,0.0508634,-0.0249311,1283,1,0,2012,-116.7309059,49.0990837
0.0148345,0.0238613,0.3353878,0.1670194,0.0195523,0.0831243,0.0389847,-0.0772177,1324,1,1,2012,-116.7290194,49.0996227
0.0106935,0.018945,0.2899566,0.1438843,0.015356,0.0791996,0.0372641,-0.1244538,1460,1,0,2012,-116.7379127,49.1047431
0.0159841,0.0229327,0.3785235,0.1703066,0.0169825,0.0767789,0.0374777,-0.0214854,1391,1,0,2012,-116.7300974,49.1012397
0.0156318,0.022338,0.547086,0.2316331,0.0136587,0.0678113,0.0219006,0.0219999,1386,1,0,2012,-116.7414161,49.1033957
0.0106935,0.018945,0.2899566,0.1438843,0.015356,0.0791996,0.0372641,-0.1244538,1460,1,1,2012,-116.7379127,49.1047431
0.0133102,0.0184282,0.3436077,0.1446712,0.0174291,0.0706762,0.0342931,-0.0935619,1468,1,0,2012,-116.7403382,49.1047431
0.0121638,0.0218908,0.3296132,0.1794324,0.0160534,0.0904692,0.0424026,-0.0336547,1464,1,0,2012,-116.7279414,49.1031262
0.0126301,0.0243276,0.234872,0.1595184,0.0195253,0.0988378,0.0480278,-0.1291892,1515,1,0,2012,-116.7300974,49.1039346
0.0163971,0.0233636,0.3776119,0.1743323,0.0174413,0.0787612,0.0384116,-0.0180159,1384,1,0,2012,-116.7303669,49.1012397
0.0161875,0.02319,0.1514545,0.1392987,0.021597,0.1026539,0.0514397,-0.1040274,1320,1,0,2012,-116.7303669,49.0996227
0.0170081,0.0291116,0.2094046,0.1633425,0.0237507,0.106778,0.0611166,-0.0343313,1506,1,0,2012,-116.7311754,49.1033957
0.0118627,0.0207191,0.3446633,0.1591948,0.0150279,0.0775854,0.0377002,-0.0572072,1439,1,0,2012,-116.7274024,49.1031262
0.0131659,0.0226617,0.323023,0.151395,0.0174214,0.0774672,0.0385423,0.0489256,1439,1,0,2012,-116.7365652,49.1050126
0.0136524,0.0236934,0.4257583,0.17384,0.0167138,0.0700162,0.0315946,0.0213643,1448,1,0,2012,-116.725516,49.1044736
0.0167217,0.0274677,0.2166748,0.1527128,0.0204985,0.0983202,0.0511158,-0.1306443,1480,1,0,2012,-116.7309059,49.1031262
0.0151779,0.023645,0.3980349,0.1803923,0.0172777,0.0776732,0.0326332,-0.0247984,1440,1,0,2012,-116.7298279,49.1020482
0.0164137,0.0231613,0.383491,0.1862933,0.0165656,0.0830157,0.0406688,0.0284291,1493,1,0,2012,-116.7274024,49.1044736
0.018766,0.0258388,0.1452439,0.1409216,0.0228556,0.1051773,0.0545938,-0.1741188,1490,1,0,2012,-116.7314448,49.1031262
0.0156598,0.0254568,0.2087349,0.1440271,0.0236848,0.0942834,0.0490782,-0.1485407,1352,1,0,2012,-116.7303669,49.1004312
0.0135986,0.0236598,0.3330897,0.1543894,0.0180712,0.077237,0.0379049,-0.0656765,1345,1,0,2012,-116.7287499,49.1004312
0.0164092,0.0269955,0.3550124,0.1934999,0.019939,0.0921062,0.042943,0.0042072,1387,1,1,2012,-116.7408772,49.1036651
0.0133903,0.0207264,0.3702113,0.1499795,0.0162081,0.0689349,0.0308233,-0.0302432,1399,1,0,2012,-116.7376432,49.1033957
0.0146532,0.0228828,0.2493902,0.1701581,0.0196946,0.1022277,0.0542831,-0.1231103,1476,1,0,2012,-116.7295584,49.1031262
