"year","epoch","start","sensor","index","n_plots","r_m2","r_pc","abs_m2","abs_pc"
2008,3,"2008-06-01","LT05","MSI",28,-0.142664243602942,0.206662507754297,0.142664243602942,0.206662507754297
2014,5,"2014-07-04","LC08","NDVI",28,0.14250735807476,-0.148436224545231,0.14250735807476,0.148436224545231
2003,4,"2003-06-18","LT05","RGI",25,-0.142171770493011,0.135917805547133,0.142171770493011,0.135917805547133
2006,6,"2006-07-20","LT05","NDVI",28,0.14120552964261,-0.110952986661336,0.14120552964261,0.110952986661336
2006,6,"2006-07-20","LT05","NDMI",28,0.13636578073048,-0.126370399956829,0.13636578073048,0.126370399956829
2006,6,"2006-07-20","LT05","MSI",28,-0.13636578073048,0.126370399956829,0.13636578073048,0.126370399956829
2008,9,"2008-09-05","LT05","NDVI",28,0.133660762033768,-0.176250847459431,0.133660762033768,0.176250847459431
2006,6,"2006-07-20","LT05","TCW",28,0.133431805346077,-0.122522875313287,0.133431805346077,0.122522875313287
2005,7,"2005-08-05","LT05","RGI",28,0.133338646533325,-0.195645954883563,0.133338646533325,0.195645954883563
2006,4,"2006-06-18","LT05","NBR",28,0.132754269677081,-0.100734960087973,0.132754269677081,0.100734960087973
2011,6,"2011-07-20","LT05","NDVI",21,-0.132505110466549,0.0826677941908283,0.132505110466549,0.0826677941908283
2006,5,"2006-07-04","LT05","TCW",27,0.132341717799714,-0.160803763184101,0.132341717799714,0.160803763184101
2020,8,"2020-08-20","LC08","NDMI",28,-0.130705045273023,0.172012979062975,0.130705045273023,0.172012979062975
2020,8,"2020-08-20","LC08","MSI",28,0.130705045273023,-0.172012979062975,0.130705045273023,0.172012979062975
2003,3,"2003-06-02","LT05","NDMI",20,0.128777096966283,-0.0781035956909561,0.128777096966283,0.0781035956909561
2003,3,"2003-06-02","LT05","MSI",20,-0.128777096966283,0.0781035956909561,0.128777096966283,0.0781035956909561
2003,5,"2003-07-04","LT05","TCW",28,-0.128442345209409,0.120644225078337,0.128442345209409,0.120644225078337
2007,1,"2007-05-01","LT05","TCW",28,-0.124541353142825,0.129763160810931,0.124541353142825,0.129763160810931
2020,7,"2020-08-04","LC08","NDVI",28,0.120228888022605,-0.0800961964829447,0.120228888022605,0.0800961964829447
2003,6,"2003-07-20","LT05","TCW",22,0.116374357842057,-0.0758102297158099,0.116374357842057,0.0758102297158099
2005,8,"2005-08-21","LT05","NDMI",28,0.113107566285115,-0.145479581454052,0.113107566285115,0.145479581454052
2005,8,"2005-08-21","LT05","MSI",28,-0.113107566285115,0.145479581454052,0.113107566285115,0.145479581454052
2005,7,"2005-08-05","LT05","NBR",28,0.112467643154863,-0.127697902665382,0.112467643154863,0.127697902665382
2020,8,"2020-08-20","LC08","RGI",28,-0.112183834412783,0.100924484813028,0.112183834412783,0.100924484813028
2011,5,"2011-07-04","LT05","NDMI",20,0.112098820679655,-0.180024804917381,0.112098820679655,0.180024804917381
2011,5,"2011-07-04","LT05","MSI",20,-0.112098820679655,0.180024804917381,0.112098820679655,0.180024804917381
2011,5,"2011-07-04","LT05","RGI",20,0.110462857854779,-0.0558082765097496,0.110462857854779,0.0558082765097496
2003,4,"2003-06-18","LT05","NBR",25,-0.109756919492357,0.111977808375401,0.109756919492357,0.111977808375401
2006,5,"2006-07-04","LT05","RGI",27,-0.108408870565154,0.161426421529579,0.108408870565154,0.161426421529579
2003,5,"2003-07-04","LT05","NBR",28,-0.107958187171911,0.0824810430665016,0.107958187171911,0.0824810430665016
2009,6,"2009-07-20","LT05","RGI",28,0.107797065421988,-0.122560207007563,0.107797065421988,0.122560207007563
2014,1,"2014-05-01","LC08","NDMI",20,-0.102393041316917,0.143231724462913,0.102393041316917,0.143231724462913
2014,1,"2014-05-01","LC08","MSI",20,0.102393041316917,-0.143231724462913,0.102393041316917,0.143231724462913
2005,5,"2005-07-04","LT05","NBR",28,-0.101652595151931,0.0737791325411873,0.101652595151931,0.0737791325411873
2020,6,"2020-07-19","LC08","NDMI",28,-0.100627920036216,0.194911553874526,0.100627920036216,0.194911553874526
2020,6,"2020-07-19","LC08","MSI",28,0.100627920036216,-0.194911553874526,0.100627920036216,0.194911553874526
2005,5,"2005-07-04","LT05","NDMI",28,0.0946271394624231,-0.105263698190234,0.0946271394624231,0.105263698190234
2005,5,"2005-07-04","LT05","MSI",28,-0.0946271394624231,0.105263698190234,0.0946271394624231,0.105263698190234
2005,5,"2005-07-04","LT05","NDVI",28,0.09284043266864,-0.165619070295013,0.09284043266864,0.165619070295013
2006,10,"2006-09-22","LT05","RGI",28,-0.0924488736174057,0.126034770348703,0.0924488736174057,0.126034770348703
2003,7,"2003-08-05","LT05","NDMI",28,0.0917324500263165,-0.0981361340748455,0.0917324500263165,0.0981361340748455
2003,7,"2003-08-05","LT05","MSI",28,-0.0917324500263165,0.0981361340748455,0.0917324500263165,0.0981361340748455
2005,10,"2005-09-22","LT05","NBR",28,0.0910828388171756,-0.12774002977546,0.0910828388171756,0.12774002977546
