"easting","northing","class_id","severity","plot_id","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2013","y2014","y2020","dndmi","worst_year_index","worst_year"
505365,5454675,3,"moderate",598,0.375238865613937,0.342561453580856,0.413311392068863,0.398246943950653,0.395005941390991,0.271404653787613,0.4421147108078,0.496402859687805,0.453254610300064,0.54963481426239,-0.103834211826324,5,2010
525375,5484525,3,"moderate",599,0.369118869304657,0.384842127561569,0.302206814289093,0.360991269350052,0.32797446846962,0.386074185371399,0.37055104970932,0.329059332609177,0.28889337182045,0.378031313419342,-0.0802254974842072,8,2014
499275,5473185,3,"moderate",600,0.524518966674805,0.514633357524872,0.463322281837463,0.439957737922668,0.452933013439178,0.504375457763672,0.469151645898819,0.465658992528915,0.468815475702286,0.46292632818222,-0.0845612287521362,3,2008
522495,5453445,3,"moderate",601,0.289995551109314,0.345330029726028,0.259914070367813,0.204933971166611,0.243129104375839,0.181553587317467,0.381511688232422,0.374430954456329,0.380527228116989,0.20886068046093,-0.108441963791847,5,2010
494205,5450415,3,"moderate",602,0.283753335475922,0.217619001865387,0.263783365488052,0.165578693151474,0.267627716064453,0.287865728139877,0.309406727552414,0.382388681173325,0.382236182689667,0.448428004980087,-0.118174642324448,3,2008
513945,5449785,3,"moderate",603,0.372197240591049,0.297304332256317,0.352573215961456,0.293328940868378,0.37952995300293,0.390878528356552,0.413173824548721,0.434809952974319,0.37748920917511,0.490730702877045,-0.0788682997226715,3,2008
509685,5448405,3,"moderate",604,0.387210667133331,0.337079286575317,0.368762254714966,0.443906009197235,0.436250299215317,0.266300648450851,0.489526748657227,0.454724907875061,0.450401961803436,0.497940450906754,-0.12091001868248,5,2010
505185,5476065,3,"moderate",605,0.488138973712921,0.39862072467804,0.419087111949921,0.413436740636826,0.450833648443222,0.431035816669464,0.473159283399582,0.474175095558167,0.461290776729584,0.493953138589859,-0.0895182490348816,1,2006
504045,5476275,3,"moderate",606,0.512251853942871,0.451125770807266,0.438586980104446,0.415647238492966,0.475251942873001,0.438197195529938,0.501699388027191,0.507526814937592,0.484947860240936,0.503355324268341,-0.0966046154499054,3,2008
506025,5475795,3,"moderate",607,0.350695669651031,0.260875016450882,0.290678530931473,0.329876065254211,0.294279366731644,0.303588926792145,0.328209906816483,0.369457066059113,0.357463330030441,0.365775972604752,-0.0898206532001495,1,2006
508215,5467125,3,"moderate",608,0.366021752357483,0.344810992479324,0.340682685375214,0.288941234350204,0.322156548500061,0.240596070885658,0.423497974872589,0.48971626162529,0.437105417251587,0.562978863716125,-0.125425681471825,5,2010
495705,5459835,3,"moderate",609,0.315122425556183,0.284764051437378,0.21394619345665,0.352040410041809,0.279236972332001,0.409861117601395,0.198572918772697,0.252315998077393,0.63564658164978,0.326862514019012,-0.116549506783485,6,2011
503025,5448645,3,"moderate",610,0.389772921800613,0.363433063030243,0.371530741453171,0.293110460042953,0.368634611368179,0.400059133768082,0.415445804595947,0.427149534225464,0.370533347129822,0.460065901279449,-0.0966624617576599,3,2008
531345,5442645,3,"moderate",611,0.247584909200668,0.141757115721703,0.118641026318073,0.407008171081543,0.239715620875359,0.260969668626785,0.194380685687065,0.484313547611237,0.433990597724915,0.261793494224548,-0.128943882882595,2,2007
506115,5455395,3,"moderate",612,0.270528942346573,0.23828162252903,0.226776123046875,0.191693112254143,0.206267699599266,0.226161569356918,0.229570180177689,0.28117772936821,0.278901994228363,0.2862309217453,-0.0788358300924301,3,2008
505785,5487315,3,"moderate",613,0.421432107686996,0.323259294033051,0.346986144781113,0.395840048789978,0.375995099544525,0.296414792537689,0.404543161392212,0.33458024263382,0.286536335945129,0.381338596343994,-0.134895771741867,8,2014
498585,5486475,3,"moderate",614,0.289074212312698,0.236391454935074,0.249392434954643,0.263143092393875,0.218876719474792,0.440388590097427,0.261419296264648,0.249917596578598,0.193859979510307,0.0511754415929317,-0.095214232802391,8,2014
490605,5461515,3,"moderate",615,0.468896389007568,0.51240473985672,0.429024159908295,0.464617699384689,0.497276425361633,0.361083745956421,0.43342450261116,0.407899737358093,0.409039080142975,0.407796174287796,-0.107812643051147,5,2010
511575,5465805,3,"moderate",616,0.303559273481369,0.21759544312954,0.28169459104538,0.315350294113159,0.286674827337265,0.341140925884247,0.296499162912369,0.334767043590546,0.575950443744659,0.422069758176804,-0.0859638303518295,1,2006
506715,5461005,3,"moderate",617,0.535399854183197,0.500241219997406,0.538509547710419,0.479543834924698,0.528038620948792,0.453562945127487,0.56151294708252,0.575969159603119,0.573424339294434,0.56877326965332,-0.0818369090557098,5,2010
525465,5451135,3,"moderate",618,0.373560696840286,0.633464932441711,0.593960404396057,0.47243857383728,0.437623381614685,0.542222797870636,0.499851763248444,0.287419199943542,0.253052115440369,0.295103460550308,-0.120508581399918,8,2014
507555,5463885,3,"moderate",619,0.322547078132629,0.20667490363121,0.230309680104256,0.435462921857834,0.300524950027466,0.332690417766571,0.261443018913269,0.292553901672363,0.27331680059433,0.342092007398605,-0.115872174501419,1,2006
521955,5485065,3,"moderate",620,0.247826457023621,0.202426627278328,0.244757115840912,0.301523566246033,0.220917925238609,0.178610280156136,0.217229470610619,0.210313275456429,0.132650807499886,0.189177244901657,-0.115175649523735,8,2014
