"year","date","doy","hour","temp","wind"
2006,2006-08-10,222,15,17.4,15
2006,2006-08-10,222,16,18.2,4
2006,2006-08-10,222,17,15.6,15
2006,2006-08-10,222,18,15.2,6
2006,2006-08-10,222,19,15.4,0
2006,2006-08-10,222,20,14.7,0
2006,2006-08-10,222,21,14.6,0
2006,2006-08-10,222,22,14.6,0
2006,2006-08-10,222,23,14.2,4
2006,2006-08-11,223,NA,14.3,4
2006,2006-08-11,223,1,14.1,0
2006,2006-08-11,223,2,13.6,0
2006,2006-08-11,223,3,13.6,6
2006,2006-08-11,223,4,13.5,6
2006,2006-08-11,223,5,13.3,4
2006,2006-08-11,223,6,14,4
2006,2006-08-11,223,7,14.4,4
2006,2006-08-11,223,8,15.2,0
2006,2006-08-11,223,9,16.3,6
2006,2006-08-11,223,10,18.4,4
2006,2006-08-11,223,11,17.6,7
2006,2006-08-11,223,13,17.2,9
2006,2006-08-11,223,14,16.6,6
2006,2006-08-11,223,15,17.8,0
2006,2006-08-11,223,16,20.3,4
2006,2006-08-11,223,17,18.5,0
2006,2006-08-11,223,18,17.4,6
2006,2006-08-11,223,19,15.7,4
2006,2006-08-11,223,20,13,4
2006,2006-08-11,223,21,12.6,6
2006,2006-08-11,223,22,11.7,4
2006,2006-08-11,223,23,11.4,4
2006,2006-08-12,224,NA,11,6
2006,2006-08-12,224,1,10.6,4
2006,2006-08-12,224,2,10.4,4
2006,2006-08-12,224,3,11.9,4
2006,2006-08-12,224,4,10.4,4
2006,2006-08-12,224,5,11.6,4
2006,2006-08-12,224,6,12.1,0
2006,2006-08-12,224,7,14.8,0
2006,2006-08-12,224,8,15.7,4
2006,2006-08-12,224,9,17.7,4
2006,2006-08-12,224,10,19.2,4
2006,2006-08-12,224,11,20.7,6
2006,2006-08-12,224,12,20.3,6
2006,2006-08-12,224,13,20,9
2006,2006-08-12,224,14,20.7,7
2006,2006-08-12,224,15,23.4,6
2006,2006-08-12,224,16,24.7,6
2006,2006-08-12,224,17,23.3,0
2006,2006-08-12,224,18,22.4,0
2006,2006-08-12,224,19,18.4,4
2006,2006-08-12,224,20,15,0
2006,2006-08-12,224,21,13.6,7
2006,2006-08-12,224,22,13.4,6
2006,2006-08-12,224,23,12.4,4
2006,2006-08-13,225,NA,11.3,6
2006,2006-08-13,225,1,11.2,4
2006,2006-08-13,225,2,12.1,4
2006,2006-08-13,225,3,11.8,4
2006,2006-08-13,225,4,12,0
2006,2006-08-13,225,5,12.3,4
2006,2006-08-13,225,6,13.2,0
2006,2006-08-13,225,7,14.5,0
2006,2006-08-13,225,8,17.3,4
2006,2006-08-13,225,9,18.8,4
2006,2006-08-13,225,10,19.5,4
2006,2006-08-13,225,11,21.7,6
2006,2006-08-13,225,12,23.9,6
2006,2006-08-13,225,13,21.9,4
2006,2006-08-13,225,14,22.1,9
2006,2006-08-13,225,15,23,7
2006,2006-08-13,225,16,24.9,6
2006,2006-08-13,225,17,24,7
2006,2006-08-13,225,18,22.7,7
2006,2006-08-13,225,19,20,0
2006,2006-08-13,225,20,16.3,6
2006,2006-08-13,225,21,14.8,4
2006,2006-08-13,225,22,14.5,4
2006,2006-08-13,225,23,13.3,4
2006,2006-08-14,226,NA,12.5,4
2006,2006-08-14,226,1,12.1,0
2006,2006-08-14,226,2,11.5,0
2006,2006-08-14,226,3,11.2,4
2006,2006-08-14,226,4,10.8,0
2006,2006-08-14,226,5,10.3,4
2006,2006-08-14,226,6,12.8,0
2006,2006-08-14,226,7,16.6,0
2006,2006-08-14,226,8,17.9,4
2006,2006-08-14,226,9,19.1,4
2006,2006-08-14,226,10,20.4,4
2006,2006-08-14,226,11,21.8,4
2006,2006-08-14,226,12,23.5,7
2006,2006-08-14,226,13,26.5,4
2006,2006-08-14,226,14,28.1,6
2006,2006-08-14,226,15,28.5,0
2006,2006-08-14,226,16,28,0
2006,2006-08-14,226,17,25.6,4
2006,2006-08-14,226,18,25.1,6
2006,2006-08-14,226,19,22.4,7
2006,2006-08-14,226,20,24.4,9
2006,2006-08-14,226,21,21.1,4
2006,2006-08-14,226,22,18.6,0
2006,2006-08-14,226,23,19.4,6
2006,2006-08-15,227,NA,18.2,6
2006,2006-08-15,227,1,17.2,4
2006,2006-08-15,227,2,15.7,4
2006,2006-08-15,227,3,15.5,0
2006,2006-08-15,227,4,14.4,4
2006,2006-08-15,227,5,14.3,6
2006,2006-08-15,227,6,14.7,6
2006,2006-08-15,227,7,18.5,0
2006,2006-08-15,227,8,20.6,0
2006,2006-08-15,227,9,21.7,4
2006,2006-08-15,227,10,22.1,6
2006,2006-08-15,227,11,23,4
2006,2006-08-15,227,12,25.4,7
2006,2006-08-15,227,13,27.5,6
2006,2006-08-15,227,14,28.1,7
2006,2006-08-15,227,15,27.5,7
2006,2006-08-15,227,16,25.7,11
2006,2006-08-15,227,17,25.6,9
2006,2006-08-15,227,18,23.5,7
2006,2006-08-15,227,19,23.6,11
2006,2006-08-15,227,20,22.9,7
2006,2006-08-15,227,21,18.2,4
2006,2006-08-15,227,22,16.7,6
2006,2006-08-15,227,23,15.2,4
2006,2006-08-16,228,NA,14.5,6
2006,2006-08-16,228,1,13.6,4
2006,2006-08-16,228,2,12.9,4
2006,2006-08-16,228,3,11.8,4
2006,2006-08-16,228,4,11.4,4
2006,2006-08-16,228,5,10.9,6
2006,2006-08-16,228,6,11.3,4
2006,2006-08-16,228,7,15.1,0
2006,2006-08-16,228,8,18,0
2006,2006-08-16,228,9,19.5,4
2006,2006-08-16,228,10,20,6
2006,2006-08-16,228,11,21.9,4
2006,2006-08-16,228,12,23.6,6
2006,2006-08-16,228,13,25.3,6
2006,2006-08-16,228,14,27.5,4
2006,2006-08-16,228,15,28,4
2006,2006-08-16,228,16,29.2,6
2006,2006-08-16,228,17,28.5,4
2006,2006-08-16,228,18,24.8,6
2006,2006-08-16,228,19,20.7,4
2006,2006-08-16,228,20,17.4,7
2006,2006-08-16,228,21,15.6,6
2006,2006-08-16,228,22,14.3,4
2006,2006-08-16,228,23,13.6,4
2006,2006-08-17,229,NA,13.3,6
2006,2006-08-17,229,1,12.3,4
2006,2006-08-17,229,2,11.4,4
2006,2006-08-17,229,3,10.8,4
2006,2006-08-17,229,4,10.2,4
2006,2006-08-17,229,5,9.9,4
2006,2006-08-17,229,6,12,0
2006,2006-08-17,229,7,16.2,0
2006,2006-08-17,229,8,19.3,4
2006,2006-08-17,229,9,19.9,4
2006,2006-08-17,229,10,21.5,4
2006,2006-08-17,229,11,23.3,6
2006,2006-08-17,229,12,24.8,6
2006,2006-08-17,229,13,26.8,6
2006,2006-08-17,229,14,27.9,4
2006,2006-08-17,229,15,29.4,4
2006,2006-08-17,229,16,30.1,6
2006,2006-08-17,229,17,27.3,4
2006,2006-08-17,229,18,26.6,0
2006,2006-08-17,229,19,21.3,4
2006,2006-08-17,229,20,19,4
2006,2006-08-17,229,21,17,4
2006,2006-08-17,229,22,16.4,0
2006,2006-08-17,229,23,15.5,0
2006,2006-08-18,230,NA,14,4
2006,2006-08-18,230,1,14.3,6
2006,2006-08-18,230,2,13.1,4
2006,2006-08-18,230,3,12.5,4
2006,2006-08-18,230,4,11.4,4
2006,2006-08-18,230,5,11.4,6
2006,2006-08-18,230,6,13.1,0
2006,2006-08-18,230,7,16.8,0
2006,2006-08-18,230,8,19.3,4
2006,2006-08-18,230,9,20.6,4
2006,2006-08-18,230,10,21.6,6
2006,2006-08-18,230,11,23.5,4
2006,2006-08-18,230,12,26.1,6
2006,2006-08-18,230,13,27.3,6
2006,2006-08-18,230,14,30.1,4
2006,2006-08-18,230,15,31.6,6
2006,2006-08-18,230,16,31.5,4
2006,2006-08-18,230,17,30.4,4
2006,2006-08-18,230,18,25.5,0
2006,2006-08-18,230,19,22,0
2006,2006-08-18,230,20,19.3,6
2006,2006-08-18,230,21,17.8,0
2006,2006-08-18,230,22,16.7,4
2006,2006-08-18,230,23,16.4,4
2006,2006-08-19,231,NA,15.8,4
2006,2006-08-19,231,1,16.6,4
2006,2006-08-19,231,2,14.5,4
2006,2006-08-19,231,3,13.4,4
2006,2006-08-19,231,4,12.8,0
2006,2006-08-19,231,5,12,0
2006,2006-08-19,231,6,13.1,0
2006,2006-08-19,231,7,16.7,0
2006,2006-08-19,231,8,19.5,0
2006,2006-08-19,231,9,20,4
2006,2006-08-19,231,10,21.7,6
2006,2006-08-19,231,11,23.1,4
2006,2006-08-19,231,12,25.3,4
2006,2006-08-19,231,13,26.5,4
2006,2006-08-19,231,14,29.3,4
2006,2006-08-19,231,15,27.5,6
2006,2006-08-19,231,16,27,6
2006,2006-08-19,231,17,24.1,0
2006,2006-08-19,231,18,23.7,4
2006,2006-08-19,231,19,20.6,4
2006,2006-08-19,231,20,18.6,0
2006,2006-08-19,231,21,17.9,4
2006,2006-08-19,231,22,16.5,4
2006,2006-08-19,231,23,15.8,4
2006,2006-08-20,232,NA,14.6,0
2006,2006-08-20,232,1,13.5,0
2006,2006-08-20,232,2,13,0
2006,2006-08-20,232,3,12.4,0
2006,2006-08-20,232,4,11.5,4
2006,2006-08-20,232,5,11.2,0
2006,2006-08-20,232,6,12.9,0
2006,2006-08-20,232,7,17,0
2006,2006-08-20,232,8,19.1,4
2006,2006-08-20,232,9,20.4,4
2006,2006-08-20,232,10,21.8,4
2006,2006-08-20,232,11,23.1,4
2006,2006-08-20,232,12,25.4,6
2006,2006-08-20,232,13,26.9,6
2006,2006-08-20,232,14,28.2,6
2006,2006-08-20,232,15,28.5,4
2006,2006-08-20,232,16,29,4
2006,2006-08-20,232,17,27.2,6
2006,2006-08-20,232,18,24.5,0
2006,2006-08-20,232,19,20.7,0
2006,2006-08-20,232,20,19.2,0
2006,2006-08-20,232,21,18.6,0
2006,2006-08-20,232,22,16.8,0
2006,2006-08-20,232,23,16.1,0
2006,2006-08-21,233,NA,15.2,0
2006,2006-08-21,233,1,14.6,0
2006,2006-08-21,233,2,13.3,0
2006,2006-08-21,233,3,12.9,0
2006,2006-08-21,233,4,12.3,0
2006,2006-08-21,233,5,11.9,4
2006,2006-08-21,233,6,13.4,6
2006,2006-08-21,233,7,17.6,0
2006,2006-08-21,233,8,19.3,4
2006,2006-08-21,233,9,20.8,0
2006,2006-08-21,233,10,20.7,4
2006,2006-08-21,233,11,23.9,4
2006,2006-08-21,233,12,25.1,4
2006,2006-08-21,233,13,27.1,4
2006,2006-08-21,233,14,27.9,4
2006,2006-08-21,233,15,29.6,6
2006,2006-08-21,233,16,29.8,4
2006,2006-08-21,233,17,28.5,0
2006,2006-08-21,233,18,26.2,0
2006,2006-08-21,233,19,21.9,0
2006,2006-08-21,233,20,19.7,0
2006,2006-08-21,233,21,18.2,4
2006,2006-08-21,233,22,17.7,0
2006,2006-08-21,233,23,17.9,4
2006,2006-08-22,234,NA,15.8,0
2006,2006-08-22,234,1,14.7,0
2006,2006-08-22,234,2,15,0
2006,2006-08-22,234,3,13.8,0
2006,2006-08-22,234,4,14,4
2006,2006-08-22,234,5,15.5,6
2006,2006-08-22,234,6,16.6,4
2006,2006-08-22,234,7,17.6,0
2006,2006-08-22,234,8,18,6
2006,2006-08-22,234,9,18.4,7
2006,2006-08-22,234,10,18.3,4
2006,2006-08-22,234,11,18.5,6
2006,2006-08-22,234,12,20.7,15
2006,2006-08-22,234,13,22.2,13
2006,2006-08-22,234,14,22.1,15
2006,2006-08-22,234,15,21.6,13
2006,2006-08-22,234,16,21,7
2006,2006-08-22,234,17,20.8,11
2006,2006-08-22,234,18,15.8,11
2006,2006-08-22,234,19,16.8,7
2006,2006-08-22,234,20,15.6,6
2006,2006-08-22,234,21,13.5,0
2006,2006-08-22,234,22,13.2,6
2006,2006-08-22,234,23,12.6,0
2006,2006-08-23,235,NA,11.8,4
2006,2006-08-23,235,1,12,0
2006,2006-08-23,235,2,12.3,4
2006,2006-08-23,235,3,12.8,6
2006,2006-08-23,235,4,12.6,4
2006,2006-08-23,235,5,12.9,4
2006,2006-08-23,235,6,13.5,0
2006,2006-08-23,235,7,14.2,0
2006,2006-08-23,235,8,16.6,4
2006,2006-08-23,235,9,18.3,4
2006,2006-08-23,235,10,19.3,6
2006,2006-08-23,235,11,19.3,4
2006,2006-08-23,235,12,20.5,4
2006,2006-08-23,235,13,20.1,0
2006,2006-08-23,235,14,22.8,7
2006,2006-08-23,235,15,20.7,13
2006,2006-08-23,235,16,24.8,11
2006,2006-08-23,235,17,22.6,6
2006,2006-08-23,235,18,21.5,4
2006,2006-08-23,235,19,18.1,6
2006,2006-08-23,235,20,16,0
2006,2006-08-23,235,21,15.4,6
2006,2006-08-23,235,22,14.8,9
2006,2006-08-23,235,23,12.8,6
2006,2006-08-24,236,NA,11.6,6
2006,2006-08-24,236,1,11,4
2006,2006-08-24,236,2,10.6,0
2006,2006-08-24,236,3,10.4,4
2006,2006-08-24,236,4,9.7,4
2006,2006-08-24,236,5,9.7,0
2006,2006-08-24,236,6,10.8,4
2006,2006-08-24,236,7,15,0
2006,2006-08-24,236,8,16.8,4
2006,2006-08-24,236,9,16,0
2006,2006-08-24,236,10,17.2,4
2006,2006-08-24,236,11,19.9,6
2006,2006-08-24,236,12,20,4
2006,2006-08-24,236,13,20.5,4
2006,2006-08-24,236,14,19.1,4
2006,2006-08-24,236,15,20.4,4
2006,2006-08-24,236,16,20.1,0
2006,2006-08-24,236,17,19.5,0
2006,2006-08-24,236,18,19.5,0
2006,2006-08-24,236,19,15,6
2006,2006-08-24,236,20,13.8,6
2006,2006-08-24,236,21,13.1,0
2006,2006-08-24,236,22,12.1,4
2006,2006-08-24,236,23,11.6,4
2006,2006-08-25,237,NA,11.5,4
2006,2006-08-25,237,1,10.4,0
2006,2006-08-25,237,2,9.9,4
2006,2006-08-25,237,3,9.6,0
2006,2006-08-25,237,4,9.3,4
2006,2006-08-25,237,5,8.7,4
2006,2006-08-25,237,6,10.6,4
2006,2006-08-25,237,7,15,0
2006,2006-08-25,237,8,16.6,0
2006,2006-08-25,237,9,16.9,6
2006,2006-08-25,237,10,19.2,4
2006,2006-08-25,237,11,20.8,6
2006,2006-08-25,237,12,22.7,4
2006,2006-08-25,237,13,23.9,6
2006,2006-08-25,237,14,25.9,4
2006,2006-08-25,237,15,26.9,4
2006,2006-08-25,237,16,27.2,4
2006,2006-08-25,237,17,28.3,0
2006,2006-08-25,237,18,24.3,0
2006,2006-08-25,237,19,18.1,4
2006,2006-08-25,237,20,16.4,6
2006,2006-08-25,237,21,14.9,6
2006,2006-08-25,237,22,14.1,0
2006,2006-08-25,237,23,13.1,4
2006,2006-08-26,238,NA,13.2,0
2006,2006-08-26,238,1,12.1,0
2006,2006-08-26,238,2,11.7,0
2006,2006-08-26,238,3,11,4
2006,2006-08-26,238,4,11,4
2006,2006-08-26,238,5,10.1,4
2006,2006-08-26,238,6,11.3,4
2006,2006-08-26,238,7,16,0
2006,2006-08-26,238,8,18.3,4
2006,2006-08-26,238,9,19,4
2006,2006-08-26,238,10,20.3,6
2006,2006-08-26,238,11,21.4,4
2006,2006-08-26,238,12,23.4,4
2006,2006-08-26,238,13,25.5,6
2006,2006-08-26,238,14,26.2,4
2006,2006-08-26,238,15,28.3,6
2006,2006-08-26,238,16,28.4,4
2006,2006-08-26,238,17,26.9,7
2006,2006-08-26,238,18,24.6,7
2006,2006-08-26,238,19,19.8,0
2006,2006-08-26,238,20,17.7,4
2006,2006-08-26,238,21,16.8,0
2006,2006-08-26,238,22,15.2,4
2006,2006-08-26,238,23,15,0
2006,2006-08-27,239,NA,14,0
2006,2006-08-27,239,1,13.3,0
2006,2006-08-27,239,2,13.1,4
2006,2006-08-27,239,3,11.9,0
2006,2006-08-27,239,4,11.2,4
2006,2006-08-27,239,5,11.1,4
2006,2006-08-27,239,6,12.1,0
2006,2006-08-27,239,7,17.4,0
2006,2006-08-27,239,8,19.1,4
2006,2006-08-27,239,9,19.8,4
2006,2006-08-27,239,10,21.1,4
2006,2006-08-27,239,11,23,6
2006,2006-08-27,239,12,25.2,4
2006,2006-08-27,239,13,26.9,4
2006,2006-08-27,239,14,28.1,4
2006,2006-08-27,239,15,29.9,4
2006,2006-08-27,239,16,29.8,0
2006,2006-08-27,239,17,29.2,4
2006,2006-08-27,239,18,25.1,4
2006,2006-08-27,239,19,25.3,19
2006,2006-08-27,239,20,21.7,4
2006,2006-08-27,239,21,19.2,4
2006,2006-08-27,239,23,16.6,0
2006,2006-08-28,240,NA,17.6,4
2006,2006-08-28,240,1,15.7,6
2006,2006-08-28,240,2,14.4,6
2006,2006-08-28,240,3,14.2,0
2006,2006-08-28,240,4,12.9,4
2006,2006-08-28,240,5,12.5,4
2006,2006-08-28,240,6,12.5,0
2006,2006-08-28,240,7,16.6,0
2006,2006-08-28,240,8,18.7,0
2006,2006-08-28,240,9,20.5,4
2006,2006-08-28,240,10,22.1,4
2006,2006-08-28,240,11,23.4,4
2006,2006-08-28,240,12,25.2,4
2006,2006-08-28,240,13,28.8,4
2006,2006-08-28,240,14,29.4,4
2006,2006-08-28,240,15,30.5,4
2006,2006-08-28,240,16,32,0
2006,2006-08-28,240,17,30.1,4
2006,2006-08-28,240,18,25.2,0
2006,2006-08-28,240,19,21.1,0
2006,2006-08-28,240,20,20,7
2006,2006-08-28,240,21,19.2,0
2006,2006-08-28,240,22,18.2,4
2006,2006-08-28,240,23,19,0
2006,2006-08-29,241,NA,18.8,6
2006,2006-08-29,241,1,15.6,6
2006,2006-08-29,241,2,14.9,4
2006,2006-08-29,241,3,14,4
2006,2006-08-29,241,4,13.2,0
2006,2006-08-29,241,5,13.4,0
2006,2006-08-29,241,6,13.8,0
2006,2006-08-29,241,7,18.2,0
2006,2006-08-29,241,8,19.7,0
2006,2006-08-29,241,9,22.6,4
2006,2006-08-29,241,10,22.2,4
2006,2006-08-29,241,11,23.1,6
2006,2006-08-29,241,12,25.8,6
2006,2006-08-29,241,13,24.8,7
2006,2006-08-29,241,14,23.8,11
2006,2006-08-29,241,15,25.4,20
2006,2006-08-29,241,16,24.3,7
2006,2006-08-29,241,17,20.7,7
2006,2006-08-29,241,18,17.8,11
2006,2006-08-29,241,19,14.8,11
2006,2006-08-29,241,20,14.4,13
2006,2006-08-29,241,21,13.8,6
2006,2006-08-29,241,22,12.3,6
2006,2006-08-29,241,23,12.1,4
2006,2006-08-30,242,NA,11.5,9
2006,2006-08-30,242,1,11.9,4
2006,2006-08-30,242,2,13,7
2006,2006-08-30,242,3,10.4,6
2006,2006-08-30,242,4,10.4,7
2006,2006-08-30,242,5,10.1,4
2006,2006-08-30,242,6,10.1,4
2006,2006-08-30,242,7,10.2,7
2006,2006-08-30,242,8,10.5,6
2006,2006-08-30,242,9,10.7,4
2006,2006-08-30,242,10,10.9,4
2006,2006-08-30,242,11,11.3,0
2006,2006-08-30,242,12,11.3,0
2006,2006-08-30,242,13,11.5,0
2006,2006-08-30,242,14,11.6,9
2006,2006-08-30,242,15,12.1,6
2006,2006-08-30,242,16,13.6,7
2006,2006-08-30,242,17,12.3,0
2006,2006-08-30,242,18,12.1,4
2006,2006-08-30,242,19,11.4,9
2006,2006-08-30,242,20,10.6,0
2006,2006-08-30,242,21,10.5,9
2006,2006-08-30,242,22,10.7,11
2006,2006-08-30,242,23,10.4,6
2006,2006-08-31,243,NA,10.1,4
2006,2006-08-31,243,1,8.7,6
2006,2006-08-31,243,2,9.6,9
2006,2006-08-31,243,3,9.4,9
2006,2006-08-31,243,4,9,15
2006,2006-08-31,243,5,8.8,13
2006,2006-08-31,243,6,9.4,7
2006,2006-08-31,243,7,10.1,9
2006,2006-08-31,243,8,12.5,4
2006,2006-08-31,243,9,13,4
2006,2006-08-31,243,10,15.8,6
2006,2006-08-31,243,11,17.1,6
2006,2006-08-31,243,12,19.5,6
2006,2006-08-31,243,13,20.1,6
2006,2006-08-31,243,14,20.7,6
2006,2006-08-31,243,15,20.3,4
2006,2006-08-31,243,16,20.4,0
2006,2006-08-31,243,17,19.9,0
2006,2006-08-31,243,18,16.2,6
2006,2006-08-31,243,19,12.2,6
2006,2006-08-31,243,20,10.9,4
2006,2006-08-31,243,21,10.6,6
2006,2006-08-31,243,22,9.7,6
2006,2006-08-31,243,23,8.7,6
2006,2006-09-01,244,NA,8,6
2006,2006-09-01,244,1,7.4,0
2006,2006-09-01,244,2,7.1,4
2006,2006-09-01,244,3,6.7,6
2006,2006-09-01,244,4,6.5,4
2006,2006-09-01,244,5,5.9,4
2006,2006-09-01,244,6,6.4,6
2006,2006-09-01,244,7,12.1,0
2006,2006-09-01,244,8,13.8,6
2006,2006-09-01,244,9,15.3,4
2006,2006-09-01,244,10,15.8,4
2006,2006-09-01,244,11,17.9,6
2006,2006-09-01,244,12,18.5,4
2006,2006-09-01,244,13,20.4,4
2006,2006-09-01,244,14,22.2,4
2006,2006-09-01,244,15,23,6
2006,2006-09-01,244,16,23.1,4
2006,2006-09-01,244,17,24.1,4
2006,2006-09-01,244,18,19.9,0
2006,2006-09-01,244,19,14.6,4
2006,2006-09-01,244,20,13.6,0
2006,2006-09-01,244,21,12.1,0
2006,2006-09-01,244,22,11.4,0
2006,2006-09-01,244,23,11.2,0
2006,2006-09-02,245,NA,10.4,0
2006,2006-09-02,245,1,10.2,0
2006,2006-09-02,245,2,9.7,0
2006,2006-09-02,245,3,9,4
2006,2006-09-02,245,4,8.9,0
2006,2006-09-02,245,5,8.3,4
2006,2006-09-02,245,6,8.6,4
2006,2006-09-02,245,7,13.1,4
2006,2006-09-02,245,8,16.3,4
2006,2006-09-02,245,9,17.6,4
2006,2006-09-02,245,10,18.9,6
2006,2006-09-02,245,11,21.1,4
2006,2006-09-02,245,12,22.8,4
2006,2006-09-02,245,13,24.6,6
2006,2006-09-02,245,14,25.2,4
2006,2006-09-02,245,15,26.7,4
2006,2006-09-02,245,16,24.8,4
2006,2006-09-02,245,17,24.1,0
2006,2006-09-02,245,18,20.7,0
2006,2006-09-02,245,19,17.2,0
2006,2006-09-02,245,20,15.7,0
2006,2006-09-02,245,21,14.8,0
2006,2006-09-02,245,22,13.9,4
2006,2006-09-02,245,23,12.7,0
2006,2006-09-03,246,NA,12.4,4
2006,2006-09-03,246,1,11.9,0
2006,2006-09-03,246,2,11.2,0
2006,2006-09-03,246,3,10.6,0
2006,2006-09-03,246,4,10.1,0
2006,2006-09-03,246,5,9.8,4
2006,2006-09-03,246,6,10.1,0
2006,2006-09-03,246,7,13.4,0
2006,2006-09-03,246,8,16.3,0
2006,2006-09-03,246,9,18.2,4
2006,2006-09-03,246,10,19.2,4
2006,2006-09-03,246,11,21.1,6
2006,2006-09-03,246,12,22.8,4
2006,2006-09-03,246,13,25.1,4
2006,2006-09-03,246,14,26.4,4
2006,2006-09-03,246,15,27.7,4
2006,2006-09-03,246,16,28.5,4
2006,2006-09-03,246,17,27.1,0
2006,2006-09-03,246,18,21.7,0
2006,2006-09-03,246,19,18.1,0
2006,2006-09-03,246,20,16.7,0
2006,2006-09-03,246,21,15.6,4
2006,2006-09-03,246,22,14.7,0
2006,2006-09-03,246,23,13.6,0
2006,2006-09-04,247,NA,13.3,0
2006,2006-09-04,247,1,12.2,0
2006,2006-09-04,247,2,12.2,4
2006,2006-09-04,247,3,11.5,0
2006,2006-09-04,247,4,11,0
2006,2006-09-04,247,5,10.7,0
2006,2006-09-04,247,6,11.3,0
2006,2006-09-04,247,7,15.5,0
2006,2006-09-04,247,8,17.7,4
2006,2006-09-04,247,9,19.5,4
2006,2006-09-04,247,10,20.6,4
2006,2006-09-04,247,11,22,4
2006,2006-09-04,247,12,22.9,4
2006,2006-09-04,247,13,25.7,6
2006,2006-09-04,247,14,24.2,0
2006,2006-09-04,247,15,23.5,0
2006,2006-09-04,247,16,24.7,0
2006,2006-09-04,247,17,23.6,4
2006,2006-09-04,247,18,21.9,6
2006,2006-09-04,247,19,17.7,4
2006,2006-09-04,247,20,16.4,0
2006,2006-09-04,247,21,16.5,0
2006,2006-09-04,247,22,14.9,0
2006,2006-09-04,247,23,14,0
2006,2006-09-05,248,NA,13.3,0
2006,2006-09-05,248,1,12.9,0
2006,2006-09-05,248,2,12.6,0
2006,2006-09-05,248,3,12.1,0
2006,2006-09-05,248,4,11.6,0
2006,2006-09-05,248,5,11.2,4
2006,2006-09-05,248,6,11.3,0
2006,2006-09-05,248,7,13.2,0
2006,2006-09-05,248,8,16,0
2006,2006-09-05,248,9,18.4,4
2006,2006-09-05,248,10,19.2,4
2006,2006-09-05,248,11,21.3,4
2006,2006-09-05,248,12,22.2,4
2006,2006-09-05,248,13,24.3,6
2006,2006-09-05,248,14,25.7,4
2006,2006-09-05,248,15,26,4
2006,2006-09-05,248,16,26.7,0
2006,2006-09-05,248,17,24.5,0
2006,2006-09-05,248,18,20.8,0
2006,2006-09-05,248,19,17.7,0
2006,2006-09-05,248,20,16.8,0
2006,2006-09-05,248,21,15.9,0
2006,2006-09-05,248,22,14.9,0
2006,2006-09-05,248,23,14.2,0
2006,2006-09-06,249,NA,13.8,0
2006,2006-09-06,249,1,12.8,0
2006,2006-09-06,249,2,12.5,0
2006,2006-09-06,249,3,12.1,0
2006,2006-09-06,249,4,11.7,0
2006,2006-09-06,249,5,11.3,0
2006,2006-09-06,249,6,11.7,4
2006,2006-09-06,249,7,14.6,0
2006,2006-09-06,249,8,18,4
2006,2006-09-06,249,9,19.1,4
2006,2006-09-06,249,10,20.3,4
2006,2006-09-06,249,11,21.8,4
2006,2006-09-06,249,12,23,4
2006,2006-09-06,249,13,24.8,4
2006,2006-09-06,249,14,25.1,0
2006,2006-09-06,249,15,25.9,4
2006,2006-09-06,249,16,26.6,0
2006,2006-09-06,249,17,24.9,0
2006,2006-09-06,249,18,20.9,0
2006,2006-09-06,249,19,18,0
2006,2006-09-06,249,20,16.4,0
2006,2006-09-06,249,21,16,0
2006,2006-09-06,249,22,15.1,0
2006,2006-09-06,249,23,14.2,0
2006,2006-09-07,250,NA,13.5,0
2006,2006-09-07,250,1,12.8,0
2006,2006-09-07,250,2,12.2,0
2006,2006-09-07,250,3,11.9,0
2006,2006-09-07,250,4,11.5,0
2006,2006-09-07,250,5,10.9,0
2006,2006-09-07,250,6,10.9,0
2006,2006-09-07,250,7,13.8,0
2006,2006-09-07,250,8,16.8,0
2006,2006-09-07,250,9,18.2,4
2006,2006-09-07,250,10,19.8,4
2006,2006-09-07,250,11,20.5,4
2006,2006-09-07,250,12,22.5,4
2006,2006-09-07,250,13,23.5,4
2006,2006-09-07,250,14,24.3,4
2006,2006-09-07,250,15,25.2,0
2006,2006-09-07,250,16,26.3,0
2006,2006-09-07,250,17,22.9,0
2006,2006-09-07,250,18,19.7,0
2006,2006-09-07,250,19,16.8,0
2006,2006-09-07,250,20,16.1,4
2006,2006-09-07,250,21,15.6,4
2006,2006-09-07,250,22,14.2,0
2006,2006-09-07,250,23,14.2,0
2006,2006-09-08,251,NA,12.7,4
2006,2006-09-08,251,1,12.2,0
2006,2006-09-08,251,2,11.7,0
2006,2006-09-08,251,3,11.4,0
2006,2006-09-08,251,4,10.7,0
2006,2006-09-08,251,5,10.5,0
2006,2006-09-08,251,6,10.6,0
2006,2006-09-08,251,7,14.3,0
2006,2006-09-08,251,8,16.9,0
2006,2006-09-08,251,9,18.7,4
2006,2006-09-08,251,10,19.7,4
2006,2006-09-08,251,11,21.3,6
2006,2006-09-08,251,12,23.2,4
2006,2006-09-08,251,13,23.7,4
2006,2006-09-08,251,14,25.2,0
2006,2006-09-08,251,15,25.9,0
2006,2006-09-08,251,16,25.7,0
2006,2006-09-08,251,17,24.1,0
2006,2006-09-08,251,18,20.3,6
2006,2006-09-08,251,19,19.8,6
2006,2006-09-08,251,20,17.2,4
2006,2006-09-08,251,21,16.7,0
2006,2006-09-08,251,22,15.4,0
2006,2006-09-08,251,23,14.1,0
2006,2006-09-09,252,NA,13,0
